generation,avg_fitness,max_fitness
0,0.23948195238588482,0.29443247007115014
1,0.2569065140356366,0.31761697312758075
2,0.2660713120070623,0.31761697312758075
3,0.2592390941603917,0.31761697312758075
4,0.280181325504921,0.31761697312758075
5,0.2933163186014484,0.4394736316009335
6,0.3129768111748018,0.4394736316009335
7,0.31530706258465985,0.4394736316009335
8,0.3089325428543975,0.4394736316009335
9,0.3303298129870324,0.4394736316009335
10,0.3514153602285019,0.4724316409005599
11,0.3670368406165561,0.4724316409005599
12,0.36114745149361765,0.4724316409005599
13,0.36688831526391386,0.4724316409005599
14,0.36455511110321326,0.4724316409005599
15,0.338509274176633,0.4724316409005599
16,0.3612199228533734,0.4724316409005599
17,0.35649328512637424,0.4724316409005599
18,0.3705509166820512,0.4724316409005599
19,0.39030646146920484,0.4724316409005599
20,0.42042516761084575,0.4724316409005599
21,0.4164637057207201,0.4724316409005599
22,0.40468615328499297,0.4724316409005599
23,0.40866347157191274,0.4724316409005599
24,0.39064861666731254,0.4724316409005599
25,0.3763365087604652,0.4724316409005599
26,0.3764735410183511,0.4724316409005599
27,0.3769777071580934,0.4724316409005599
28,0.37988594135468745,0.4724316409005599
29,0.3842451531610095,0.4724316409005599
30,0.37830438783704434,0.4724316409005599
31,0.3856010579001787,0.4724316409005599
32,0.39903033164795176,0.4724316409005599
33,0.40941820381875466,0.4724316409005599
34,0.39485039448457704,0.4724316409005599
35,0.4118151590080793,0.4724316409005599
36,0.40396827740260854,0.4724316409005599
37,0.36285929449747917,0.4724316409005599
38,0.39575365814452684,0.4724316409005599
39,0.38846106638338734,0.4724316409005599
40,0.4006581839813401,0.4724316409005599
41,0.37871916268312317,0.4724316409005599
42,0.4024576208649123,0.4724316409005599
43,0.40992703289403903,0.4724316409005599
44,0.3852142172288221,0.4724316409005599
45,0.37929661855459956,0.4724316409005599
46,0.3990482788214692,0.4724316409005599
47,0.41886659897148787,0.4724316409005599
48,0.4185125658761483,0.4724316409005599
49,0.38664961193186687,0.4724316409005599
