generation,avg_fitness,max_fitness
0,0.24887479013465236,0.32327326342684326
1,0.27615393317754766,0.38466318011685474
2,0.3057525651700658,0.3858072520886813
3,0.3199680266046177,0.4641555026737978
4,0.3532228079308332,0.46386718123586845
5,0.361233897377064,0.46340093812556915
6,0.3829428082116321,0.4631211922593895
7,0.3672221442401542,0.4638184720006436
8,0.3660453533894692,0.46479026595976647
9,0.38511887444205783,0.46174839363274295
10,0.34488816050483284,0.46434625686247405
11,0.36956124989278305,0.46426995518700354
12,0.38469169128234093,0.4636426024962501
13,0.3969616532295914,0.4620403322390232
14,0.3833541277672768,0.4610789700846871
15,0.36031091118155445,0.4601814944515787
16,0.3839430027950962,0.4599636674122204
17,0.3817152804223573,0.46876386818123184
18,0.39046699114915545,0.46749256654039273
19,0.37483117743825883,0.47081966032227807
20,0.3932430439150466,0.47056184045387284
21,0.3804804211808335,0.4699155991868765
22,0.41013197986442834,0.47139436637661447
23,0.3991838537725992,0.4713875785880256
24,0.3921322540467261,0.4686114300584943
25,0.39229018220138046,0.4721874664172987
26,0.4063817101771145,0.471278011165131
27,0.39552346644579217,0.47235396462426693
28,0.4021859312856829,0.4711445450415723
29,0.395745562995625,0.47236684791168404
30,0.39406108828875647,0.47335529488043143
31,0.39396405650636523,0.47214075458275173
32,0.3871647965877692,0.4717652390143955
33,0.3939496522654154,0.4716456709742245
34,0.380115525526247,0.470437385773529
35,0.37229658219329864,0.47154780053429113
36,0.40033613245283384,0.4735312277047471
37,0.40956433671359094,0.4725548080932933
38,0.41030670895701304,0.47165125007339415
39,0.4200832293285454,0.4741798692508161
40,0.3965136765699762,0.47231710014299677
41,0.38663750542481945,0.47229900635600475
42,0.3613117693941803,0.47060189525267193
43,0.37241589034860695,0.47096656916823965
44,0.38444259136372116,0.4719088272920159
45,0.3876819383419741,0.4716435209209068
46,0.39130064517146174,0.47405594227268977
47,0.3792814621832806,0.47348445021182284
48,0.3893817632643161,0.47214188652760825
49,0.3948649747722587,0.4727736408636809
