generation,avg_fitness,max_fitness
0,0.2487619044891706,0.32991771687659
1,0.26763558916936797,0.33362696413563764
2,0.2675489635130733,0.3321432652320186
3,0.2821447301188246,0.34157143265815676
4,0.28010885384487133,0.34289167790348735
5,0.266587622758984,0.33937259596486863
6,0.301950202596629,0.41281601202226137
7,0.30128680701711974,0.41563458514781104
8,0.3244072597949953,0.41787110982387393
9,0.3211981083638021,0.4205716461040018
10,0.33321896065122336,0.4195475558539713
11,0.3324570143796218,0.4205681213172622
12,0.35201787074252827,0.42042078468964955
13,0.3503579563922223,0.4453997970720683
14,0.3264805603058952,0.4531534760994405
15,0.3874933628054966,0.4610680129396564
16,0.3564778112709458,0.4619955210756762
17,0.37551971195016426,0.46285037646404315
18,0.3425919022518318,0.46245220542226695
19,0.37565964801941304,0.46398951433295943
20,0.38996852586599257,0.46573548447535906
21,0.4150605332667116,0.4673109458026331
22,0.40863502899093557,0.4659424058071966
23,0.4155969974726416,0.466337501206755
24,0.4131078869890671,0.4702688227481554
25,0.40346522665095,0.47086624415510414
26,0.38585649470230604,0.47002529376555524
27,0.3961789360045138,0.47027586849345265
28,0.38260765154603554,0.47001795889912634
29,0.4058558608965241,0.47054338662315187
30,0.38143585752662074,0.472305748636201
31,0.4009141258355297,0.47403863136038465
32,0.3939453905823197,0.4731823955774101
33,0.3983840189798442,0.47194930691157505
34,0.4048562678940385,0.4728360849536392
35,0.402957438949598,0.47296870890081566
36,0.3890665310546004,0.47271460615392824
37,0.4200390338306148,0.47361915525589604
38,0.40955132431499935,0.47378285329815545
39,0.39235554484320295,0.47087531645627856
40,0.38453837964706056,0.46971579326657875
41,0.40724785247404927,0.47245759183567004
42,0.3934555016303502,0.47304765648089997
43,0.4047810422177892,0.47135969339690287
44,0.40817316602895487,0.47244034037446136
45,0.4084291777975571,0.47248191949008544
46,0.3966004859024317,0.4702452219348172
47,0.40010634673005707,0.4710994927693948
48,0.3670275966161893,0.4737187891163122
49,0.3799385005936736,0.47136640530810836
