generation,avg_fitness,max_fitness
0,0.23826351426590814,0.33642868773195933
1,0.2527092462399746,0.33642868773195933
2,0.2726494643151655,0.33914410135402207
3,0.2857081764588648,0.3752017342560341
4,0.27649824872022083,0.3752017342560341
5,0.30156585401315,0.3752017342560341
6,0.30502982927953876,0.3752017342560341
7,0.31055858316223406,0.4165574912652478
8,0.3262290915222069,0.4165574912652478
9,0.3047370277793047,0.4165574912652478
10,0.33180014893738874,0.4165574912652478
11,0.3123940894897713,0.4165574912652478
12,0.30340592032268604,0.4165574912652478
13,0.3497640661117727,0.4586166712286811
14,0.33549422724231304,0.4586166712286811
15,0.3450904826137421,0.4586166712286811
16,0.3468451379365905,0.4586166712286811
17,0.35906744051039674,0.4586166712286811
18,0.3760180161996526,0.4586166712286811
19,0.3650052876791907,0.4586166712286811
20,0.35843469433816827,0.4586166712286811
21,0.3681121758851588,0.4586166712286811
22,0.3294933924779667,0.4586166712286811
23,0.3408499904897485,0.4586166712286811
24,0.40140732057272943,0.4586166712286811
25,0.3799311473101206,0.4586166712286811
26,0.36710454902684625,0.4586166712286811
27,0.37760765519470346,0.4586166712286811
28,0.38581220143267164,0.4586166712286811
29,0.39155613230498404,0.4610680129396564
30,0.3837968085537844,0.4610680129396564
31,0.36523437502219025,0.4610680129396564
32,0.37028139163449786,0.4610680129396564
33,0.39155624099680464,0.4610680129396564
34,0.38366225577363283,0.4610680129396564
35,0.3913073826836652,0.4610680129396564
36,0.3788332341455967,0.4610680129396564
37,0.38534072487155896,0.4610680129396564
38,0.38751796952841067,0.4610680129396564
39,0.3780098969834269,0.4610680129396564
40,0.373016045353744,0.4610680129396564
41,0.38278414542841904,0.4610680129396564
42,0.3989426788201197,0.4610680129396564
43,0.389741141396019,0.4610680129396564
44,0.41504311268901056,0.4738152061864861
45,0.3971643078272548,0.47449060289052025
46,0.40435526478515604,0.47449060289052025
47,0.42282298994566747,0.47449060289052025
48,0.38808745545076034,0.47449060289052025
49,0.3702508298641064,0.47449060289052025
