generation,avg_fitness,max_fitness
0,0.2563485790149354,0.3151634993417416
1,0.2708654668081918,0.31407058968925017
2,0.27078866091039794,0.316992487640534
3,0.2924007643685746,0.33163367557015244
4,0.299917318819487,0.38693454671658223
5,0.2949865679440464,0.3860975650267211
6,0.28961136233498863,0.38559537601280436
7,0.31636161472274604,0.3861310442943155
8,0.3286166268526951,0.4611966188931965
9,0.32584381339265905,0.4605727420771911
10,0.3284009186177153,0.4601984159875878
11,0.3494410333684112,0.4596531619933191
12,0.35335134601774626,0.46201659855186605
13,0.3516533814758987,0.46287216020063876
14,0.3695488809154989,0.4628039255044313
15,0.37266998157186404,0.4636281119476687
16,0.370696828269979,0.46203163790987434
17,0.3823083659721007,0.46327272326615043
18,0.38534044129387973,0.46390939060470016
19,0.3738896343885246,0.4648271241688203
20,0.38654002818977534,0.46449102070544573
21,0.40555637922668697,0.46317325998054604
22,0.37726670556650627,0.46876386818123184
23,0.3839042091065617,0.46936585000800124
24,0.38450756660493257,0.4705921663650247
25,0.4027217248888481,0.4720551671841308
26,0.41636510147140904,0.471747787484602
27,0.40029415340032387,0.47139867146022496
28,0.38679298058105005,0.4715062802666745
29,0.405857452353499,0.4720368868442588
30,0.3949690805617436,0.47192567476767594
31,0.396195973282348,0.4701092868465563
32,0.37834384660986653,0.47154563041715936
33,0.3957875453152803,0.4701784238103147
34,0.3905313173713924,0.47271030588162744
35,0.4069838363491837,0.4718399402116138
36,0.39618556222665774,0.475810300995106
37,0.3789299977706813,0.4728114749434544
38,0.41764418635805245,0.4737490961280739
39,0.37931847966650933,0.4715331314575675
40,0.3831615170798773,0.4725602146416441
41,0.40401414701781097,0.4708068586427921
42,0.4105530887853316,0.4700829499433525
43,0.3970713911391345,0.46980460313486183
44,0.40193044751644175,0.47211847961057607
45,0.4085339487223946,0.4716718671131495
46,0.39577229643063866,0.47042389296762854
47,0.4099717102502943,0.47334331486337977
48,0.4031899543385538,0.4715115361905206
49,0.41652020354196206,0.47372175193314736
