generation,avg_fitness,max_fitness
0,0.24243343797248765,0.3282319398683188
1,0.2827757323804306,0.425830609412867
2,0.3009388578763703,0.425830609412867
3,0.32008120512344235,0.425830609412867
4,0.30336998576651664,0.425830609412867
5,0.3164254841755739,0.425830609412867
6,0.32899377455048495,0.425830609412867
7,0.3315097170910374,0.425830609412867
8,0.3368543095506812,0.4666636063539236
9,0.3521789519324326,0.4666636063539236
10,0.37184991805801343,0.4666636063539236
11,0.35485685380398385,0.4666636063539236
12,0.39345748717879836,0.4666636063539236
13,0.36194696846773655,0.4666636063539236
14,0.3781386752512699,0.4666636063539236
15,0.3709393196962597,0.4666636063539236
16,0.34668107186779623,0.4666636063539236
17,0.3805604848001275,0.4666636063539236
18,0.3528090191510385,0.4666636063539236
19,0.38509782734322645,0.4666636063539236
20,0.39023972097907295,0.4666636063539236
21,0.36222150122075103,0.4666636063539236
22,0.39079128169007593,0.4666636063539236
23,0.3789513683510635,0.4666636063539236
24,0.36469224609437817,0.4666636063539236
25,0.37085789366521943,0.4666636063539236
26,0.3809127192658047,0.4666636063539236
27,0.3726923721645641,0.4666636063539236
28,0.4065353557042129,0.4666636063539236
29,0.4156087582246617,0.4666636063539236
30,0.3857111524221349,0.4666636063539236
31,0.39405790822537695,0.4666636063539236
32,0.4228617082063415,0.4666636063539236
33,0.37935425487811225,0.4666636063539236
34,0.3947322837641638,0.4666636063539236
35,0.39427563503657104,0.4666636063539236
36,0.40446666416505267,0.4666636063539236
37,0.38564334743799306,0.4666636063539236
38,0.39663497137543424,0.4666636063539236
39,0.364360302906851,0.4666636063539236
40,0.3951210423087341,0.4666636063539236
41,0.4221799394244981,0.4666636063539236
42,0.42539386260679557,0.4666636063539236
43,0.4234144459413965,0.4666636063539236
44,0.40793916202926206,0.4666636063539236
45,0.3754691389197871,0.4666636063539236
46,0.40813851047447774,0.4666636063539236
47,0.4015042437067116,0.4666636063539236
48,0.4032529209630799,0.4666636063539236
49,0.41974836637695767,0.4666636063539236
