generation,avg_fitness,max_fitness
0,0.2487619044891706,0.32991771687659
1,0.26807742717065103,0.32991771687659
2,0.27151364677688533,0.4074790874291056
3,0.2994720852860237,0.423895877153591
4,0.3231518804040622,0.423895877153591
5,0.3433621824988375,0.423895877153591
6,0.34954219478622867,0.4577375618266247
7,0.3444484940777903,0.4577375618266247
8,0.37304902305835363,0.4695229464812678
9,0.38388126234524506,0.4695229464812678
10,0.3940923864213968,0.4695229464812678
11,0.360060340956159,0.4695229464812678
12,0.348918877945012,0.4695229464812678
13,0.34716029047231284,0.4695229464812678
14,0.3697419091520558,0.4695229464812678
15,0.39249650626030974,0.4695229464812678
16,0.37627600613396145,0.4695229464812678
17,0.3667880625232922,0.4695229464812678
18,0.3731432574495152,0.4695229464812678
19,0.36265913171907616,0.4695229464812678
20,0.38923851051708264,0.4695229464812678
21,0.36234915805238166,0.4695229464812678
22,0.37912881775344337,0.4695229464812678
23,0.3741341502958445,0.4695229464812678
24,0.39521437379626456,0.4695229464812678
25,0.3958682184327705,0.4695229464812678
26,0.3836613408373577,0.4695229464812678
27,0.37778382133440797,0.4695229464812678
28,0.37766216104734324,0.4695229464812678
29,0.41698586316354275,0.4695229464812678
30,0.42194742524210793,0.4695229464812678
31,0.4056477960855931,0.4695229464812678
32,0.4119089756437018,0.4695229464812678
33,0.4013300414354658,0.4695229464812678
34,0.4013291636474222,0.4695229464812678
35,0.37647043412926834,0.4695229464812678
36,0.3998449922409869,0.4695229464812678
37,0.383337522118448,0.4695229464812678
38,0.40263598365256953,0.4695229464812678
39,0.3752693584039088,0.4695229464812678
40,0.38480737321905445,0.4695229464812678
41,0.37935738997097085,0.4695229464812678
42,0.39777537174859195,0.4695229464812678
43,0.369445946315544,0.4695229464812678
44,0.4054585559287929,0.4695229464812678
45,0.40826822273608826,0.4695229464812678
46,0.4150153757286648,0.47449060289052025
47,0.4011645858489908,0.47449060289052025
48,0.39635726074018696,0.47449060289052025
49,0.3816526386826518,0.47449060289052025
