generation,avg_fitness,max_fitness
0,0.24243343797248765,0.3282319398683188
1,0.27055879366758995,0.32615002813656707
2,0.26708730620763127,0.3422964990485131
3,0.2775236373539493,0.3407592274018808
4,0.2877608014990914,0.34460529402661744
5,0.31507287073649975,0.3969303833094493
6,0.3364186041340151,0.4135683157236243
7,0.32958495020077716,0.4161681120553665
8,0.3640027706143432,0.4309423099674653
9,0.3458267773830706,0.457592442024101
10,0.3473071007498263,0.4540912429780802
11,0.35750299697608207,0.4557536318325296
12,0.3615020247077013,0.4556785458182455
13,0.3661990228360649,0.45701416287760654
14,0.3721560207788108,0.45667964564120833
15,0.33703970792842075,0.4537283017546513
16,0.33653830878517227,0.4545715475128783
17,0.3836960997562972,0.46876386818123184
18,0.39992687276691957,0.47132053207074043
19,0.3823538241170892,0.4708510398125744
20,0.3852289297708235,0.47257283504954595
21,0.3866806176716082,0.4710982671766559
22,0.3860745625801817,0.4717282827591116
23,0.3598854325118254,0.4710090658220525
24,0.37764992016116367,0.4722515695409195
25,0.40365601041497323,0.47283565506817204
26,0.4394579840457114,0.47218143097152077
27,0.40414460980711736,0.4729084441346507
28,0.40590753418680053,0.4704032402110433
29,0.38974987191842136,0.4711164898549093
30,0.42624644786697663,0.47220365041473
31,0.3916855859970898,0.46841622152233675
32,0.3991830872725811,0.4691300312306787
33,0.3942623898966343,0.4712409491316064
34,0.42313659222732697,0.47339481312871
35,0.4046350407471993,0.4721786312401638
36,0.37472176091611914,0.47308847304507406
37,0.38246860263659405,0.4719381594338552
38,0.38753681864742756,0.47286661209811265
39,0.41029161826105587,0.4718751877037981
40,0.4210179082047226,0.4726088936680184
41,0.39990646447678624,0.47264705054401
42,0.3795468666730144,0.4733327731681861
43,0.3959770210641229,0.4699323032176226
44,0.3855941437332486,0.47200307791988216
45,0.3993869500377994,0.47330862415501573
46,0.3951421623717052,0.46879556683139845
47,0.39728828715325576,0.4738152061864861
48,0.390069436311599,0.47461324410993405
49,0.38416703368424243,0.47509206686400285
