generation,avg_fitness,max_fitness
0,0.23826351426590814,0.33642868773195933
1,0.25015945419403174,0.338449222934061
2,0.2600402191878205,0.33733190640519345
3,0.26095257206405803,0.3389911541380015
4,0.28239757088635203,0.3926381236042311
5,0.2905496520948131,0.39073007878382116
6,0.28777789950236105,0.38991836375113165
7,0.3103574956495174,0.3941171254899729
8,0.3263878447222353,0.46338678327970606
9,0.33612476809569086,0.46510368716179334
10,0.3547202182952744,0.46250888078854846
11,0.349674847783552,0.4641096049579815
12,0.39807667157890086,0.4656569956936498
13,0.39250591063450024,0.4670095785710466
14,0.39295651215093336,0.4670028829330919
15,0.382511681836566,0.4637361349620719
16,0.3958176687460845,0.4657224109957995
17,0.3809835735979329,0.46429301313786486
18,0.3884058461117194,0.46456453039307344
19,0.4062192342708668,0.4652379009952244
20,0.37229731425912715,0.46601955646748017
21,0.3683587922763838,0.46535778677644235
22,0.3534922199769633,0.4669718182883106
23,0.3717444138816516,0.466815080044069
24,0.38903903683067115,0.4668861838169054
25,0.3721421148926237,0.46588473015088283
26,0.3769596675102431,0.46512303398530774
27,0.394441471414963,0.4650201344573638
28,0.3864362531361022,0.4659332266275862
29,0.38481679809432895,0.4642437555908123
30,0.3862564147009916,0.4652501310586857
31,0.37356712997440517,0.46389205817905255
32,0.3754774865071369,0.46475616634453787
33,0.38650672318276247,0.465571192266098
34,0.3966565253911105,0.4666844912352422
35,0.3746129013313048,0.46564336768970394
36,0.3931684677603175,0.4667327099656714
37,0.3780610010609532,0.46538715439354567
38,0.3632430396493847,0.4673230081625629
39,0.3650388673548835,0.46624624671611614
40,0.3909420978352328,0.4662185744364892
41,0.4076029835496397,0.4675918217338022
42,0.39880389602441296,0.46587065424691365
43,0.3788032530328524,0.4671454866373702
44,0.4118146773609484,0.4661335145033623
45,0.39718796176047816,0.4653730494432374
46,0.3980112727240962,0.46394296667860013
47,0.3644682676067191,0.46485372424126914
48,0.37642503292474216,0.46604247839945384
49,0.3916144246580536,0.46612334567547
