generation,avg_fitness,max_fitness
0,0.24319372223068808,0.3332101343442073
1,0.254203567330663,0.3332101343442073
2,0.2759606476385716,0.3332101343442073
3,0.2830913967576467,0.4025277079332088
4,0.2902823194689938,0.4025277079332088
5,0.3021619845186902,0.4025277079332088
6,0.30821848633577265,0.4666636063539236
7,0.33342289418595317,0.4666636063539236
8,0.348621266555298,0.4666636063539236
9,0.3781363296856231,0.4666636063539236
10,0.38178670792238206,0.4666636063539236
11,0.40733033147505704,0.4738152061864861
12,0.38658403937803765,0.4738152061864861
13,0.37170674246375934,0.4738152061864861
14,0.39119162798064944,0.4738152061864861
15,0.4007666753031331,0.4738152061864861
16,0.37500612732600974,0.4738152061864861
17,0.38151700902268837,0.4738152061864861
18,0.39441261251609955,0.4738152061864861
19,0.38591971662986296,0.4738152061864861
20,0.3877395732932815,0.4738152061864861
21,0.3549683124945137,0.4738152061864861
22,0.3779769433248905,0.4738152061864861
23,0.3780532613688334,0.4738152061864861
24,0.3901838514112022,0.4738152061864861
25,0.3781720829070998,0.4738152061864861
26,0.3492309909339273,0.4738152061864861
27,0.35924040192830664,0.4738152061864861
28,0.38246124624544287,0.4738152061864861
29,0.405936194209041,0.4738152061864861
30,0.4119535435408016,0.4738152061864861
31,0.3913819584270246,0.4738152061864861
32,0.39707996906543847,0.4738152061864861
33,0.4148145875625761,0.4738152061864861
34,0.38926908930035714,0.4738152061864861
35,0.39756383755272334,0.4738152061864861
36,0.39961517910120625,0.4738152061864861
37,0.4113267293386667,0.4738152061864861
38,0.3751955620733994,0.4738152061864861
39,0.40875822085952895,0.4738152061864861
40,0.4161712334288268,0.4738152061864861
41,0.4348238259004046,0.4738152061864861
42,0.4154356244961741,0.4738152061864861
43,0.40217001512280937,0.4738152061864861
44,0.3911636179425873,0.4738152061864861
45,0.4081394119875748,0.4738152061864861
46,0.40269935820232244,0.4738152061864861
47,0.4201311505286786,0.4738152061864861
48,0.40807189824245865,0.4738152061864861
49,0.40294264605911256,0.4738152061864861
