generation,avg_fitness,max_fitness
0,0.2472885718026048,0.3252345082075687
1,0.2609862899213088,0.3265058098484078
2,0.27643449844917206,0.3809090596085037
3,0.2723580183179825,0.37465370846135054
4,0.28495288034796584,0.37667258536474235
5,0.2959967523528969,0.40048446677163174
6,0.3010093072569679,0.4552924396195761
7,0.3225458327203447,0.4552924396195761
8,0.3260907523450084,0.4506904455773101
9,0.35911187814207945,0.45253124319421645
10,0.36342795162377345,0.46210269632311457
11,0.3454685711975414,0.45621957454614404
12,0.35842513173829477,0.4591174633420517
13,0.3610929099406831,0.46558658876027126
14,0.4033928347676308,0.46692575946404913
15,0.4042549827075606,0.466390091182538
16,0.38381591470466,0.46547155016383757
17,0.36353243819950154,0.46682244858232447
18,0.3795836440261205,0.46420001598475047
19,0.40887351415213063,0.475810300995106
20,0.3986126024200311,0.4739459628054008
21,0.41287425527235455,0.47469169808128286
22,0.40240727971841317,0.47140245983009876
23,0.40557125718546244,0.4736863754366419
24,0.40525426845138596,0.47430495580394905
25,0.4040003112717478,0.4705637234279255
26,0.4098786669512454,0.47358445626415135
27,0.40191386031093196,0.4726716970975918
28,0.38266174675954223,0.4726268724970617
29,0.40046422374692664,0.4721107891354803
30,0.3669777646284335,0.47181279257238773
31,0.3975361236644604,0.46946198060270244
32,0.3793242130874393,0.47133339108631117
33,0.3900353347735846,0.4701393220273439
34,0.37056493878179864,0.4717088437300381
35,0.3727337178148797,0.4725513887126173
36,0.3658839717821854,0.4729386500317678
37,0.3775456452574802,0.47181887756151686
38,0.3903162323378912,0.47357153100039867
39,0.4085993085633138,0.4735345426243537
40,0.39105241095840654,0.47324358430820135
41,0.3805506725335533,0.4710821305951194
42,0.3743609908459672,0.4693588334094868
43,0.3815451014780061,0.4686173893899357
44,0.42143357174328827,0.4721304998357515
45,0.3785453940822058,0.47135608494953496
46,0.38432292210332525,0.4720652520408096
47,0.3865854108191908,0.47282905262710884
48,0.3722332602269768,0.46796495950160877
49,0.3868640759744287,0.4731000664515479
